FSO_Attenuation_Visibility_dB,FSO_Attenuation_Cloud_Model_dB,RF_Total_Attenuation_dB
4.246972,530.7077,119.32985
3.005712,1014.0677,131.05219
1.513458,151.50368,114.93984
9.448154,428.12814,130.0332
3.3887122,775.48224,132.515
2.2345843,201.29376,126.31952
7.544067,380.3062,131.99194
85.43191,604.4358,118.75429
0.9475703,451.5976,122.15798
5.615171,732.71484,131.22748
1.3164445,237.59479,122.92043
4.380491,1093.6144,132.21289
1.0248995,360.97992,123.557915
3.2879262,2269.7153,129.1811
236.05058,797.21423,126.379486
2.0351908,373.73856,129.89523
2.2652378,541.34326,120.22493
6.2892914,1206.8008,124.135765
1.4346409,990.40466,126.963455
3.0249152,1020.0537,135.34514
2.5298977,608.8533,125.03673
40.311535,584.3101,132.26733
3.1061249,852.46063,131.72263
3.5242462,994.7836,135.15091
1.5887462,1010.4548,131.20477
6.359964,291.5401,125.6654
12.893682,1338.5211,130.40417
0.48745823,354.74057,121.584496
22.536993,1659.0411,130.77373
9.929375,987.171,134.1291
21.894716,440.5516,129.7387
1.385471,1057.8928,127.15543
2.1872327,1411.437,125.11221
11.458269,974.0381,126.28289
2.0514028,378.0677,124.08484
34.51536,1902.664,130.15767
4.727288,1554.2882,126.63309
3.8708942,660.75934,132.29764
12.273042,2045.0964,131.78468
2.1852612,1082.5596,132.24059
9.891449,529.45807,128.52458
138.18723,2925.8342,134.0566
3.9979403,829.9857,124.7589
20.085773,1335.8811,129.84969
5.897127,715.37164,125.270454
5.0922456,1238.8723,133.47612
2.6105876,2043.8154,125.03941
0.5308279,656.406,121.60972
43.086864,602.08124,131.53291
2.2739995,1585.2612,132.79897
44.646053,1408.7557,127.691956
3.015036,1406.067,129.59734
4.3631315,213.22754,126.19448
1.6781483,209.01306,123.3024
13.965198,643.35596,121.85943
11.164732,2460.717,128.47942
171.37251,634.1356,125.8737
1.9812899,2242.7915,135.42853
178.02823,817.1404,127.76431
1.3201251,623.02527,124.2652
0.91947913,534.6304,123.54475
6.969097,710.3198,130.17944
5.426279,838.6824,132.66818
0.7694326,209.74187,117.27739
8.254869,650.4452,131.7499
2.0486226,538.7697,132.0661
1.9436454,1637.8289,130.50958
6.196037,779.24585,125.80096
2.3731108,503.5215,129.12021
4.2760477,311.0225,130.55763
5.8543315,609.3081,114.58076
5.1932254,635.8728,121.19307
2.1219723,437.95584,127.68123
8.270771,290.47073,131.21222
17.076674,1281.6267,133.86824
3.5167644,1611.4293,131.2702
0.8458371,364.6006,121.505875
2.6540883,365.19955,123.482864
0.8219452,545.4906,117.84993
10.73587,1783.316,124.93448
2.7475767,882.803,134.94872
225.29884,1896.0774,135.0745
1.8253847,598.2399,127.365204
1.358634,331.80637,123.30906
12.282677,1565.167,130.53671
134.81857,1415.6122,133.79657
1.2178547,811.69965,126.10132
112.5235,798.0264,130.63
5.303532,270.07736,132.76627
0.816465,503.47778,122.693245
130.48447,666.1842,123.68544
6.623472,777.13586,123.73751
0.82032037,646.87274,119.502396
113.12252,1310.4392,129.13312
1.4232103,598.9444,124.796455
1.5606463,381.46274,120.81544
1.5678387,891.6935,128.26096
16.793396,226.65027,121.75619
10.0374775,494.75674,123.33792
15.377475,551.49335,122.46286
5.6627903,1197.7177,126.74476
1.6779469,984.589,127.30859
1.7548817,1122.8079,124.840355
1.8830957,627.1106,125.97667
1.9817369,1205.2037,136.99731
4.585706,145.7032,128.31876
3.0234833,692.64124,129.06264
1.6828183,363.3932,131.87115
10.538242,798.7947,129.86798
2.5931463,209.96332,127.547
2.53769,1518.3934,124.938835
11.753752,1928.6155,131.49716
2.6848326,638.85803,134.32092
1.1563891,1060.5524,122.97518
0.4967306,302.9183,121.97603
0.52546674,328.38602,114.75564
21.41029,296.52762,122.49112
4.497943,304.15988,121.554726
8.362928,405.6564,123.75423
2.041924,1273.5823,133.46024
3.9887333,578.2112,132.25697
3.1365776,1458.4336,129.91425
16.311668,769.30444,118.83728
131.14754,418.4286,124.03895
2.767156,910.99744,128.90063
1.2570381,285.58972,121.89519
1.6598705,423.0697,118.974976
1.7990412,86.27693,119.250404
1.8257505,366.1053,125.56499
0.926329,135.29857,125.01455
4.126644,1638.681,126.84763
5.706857,2183.937,129.11731
6.265688,1057.9001,126.13241
2.708835,747.3149,122.0665
4.302793,966.5035,120.85906
1.5622405,896.15564,127.57773
6.2100825,1014.7969,133.67998
88.547806,684.1714,134.10483
6.065968,745.0956,130.08801
1.5277462,822.4832,127.90597
12.411977,1575.7487,132.7227
1.5018065,1305.6969,129.28178
0.9599237,548.929,123.31997
3.0734475,1331.0258,129.62587
9.84323,1124.822,134.95271
0.7671147,408.05594,124.64329
2.5171797,2134.6213,135.01006
290.21094,1565.2502,133.55133
2.2578137,411.87222,132.81908
2.533725,1449.3362,133.94832
1.6387556,529.69196,132.7034
3.2940674,168.20766,118.18629
1.9178835,671.7761,133.06233
5.652588,135.37537,119.29175
2.1095095,319.07205,127.063675
1.6033427,213.82921,129.29863
1.4917219,613.11975,125.83602
285.7875,1810.1866,132.77322
1.9289389,449.61465,130.67786
0.9989522,791.9253,120.08455
1.7680168,308.71454,124.97807
4.9915414,929.89594,134.54514
41.8807,261.8412,122.580894
142.27591,1318.0663,126.55242
2.2067413,996.3009,129.09808
1.7169398,314.53528,129.43742
4.952007,188.8862,123.00794
1.351864,635.146,118.69096
2.431775,1611.8309,129.97786
1.0873092,351.11603,122.415
0.66220707,317.71313,123.58565
1.9377159,791.56946,127.825874
2.980445,544.3115,114.0787
6.382588,1287.2496,127.73158
10.454457,2218.6892,134.97513
0.7947907,363.942,123.663506
0.8628289,543.6045,121.741585
25.83519,1236.148,128.15277
1.7939839,981.43726,127.37272
2.0816336,1084.9471,132.58765
1.0823399,362.82922,127.5923
1.742413,1048.8623,131.9813
8.258395,1842.6932,134.49968
2.4153214,815.7701,126.14255
28.433598,1628.6635,130.7323
5.3592744,756.93854,118.651184
8.9416485,513.9049,121.25073
0.6738127,90.27572,119.271
1.7488533,736.8121,128.49268
2.6724885,1252.0615,125.97539
16.97883,798.60645,125.83093
2.7775555,952.12756,132.76003
32.11222,2423.3457,132.66005
1.7646976,380.08124,129.81346
6.9861617,507.88898,130.51158
1.1585631,330.5671,127.70533
3.3914607,402.52335,127.88499
2.2477083,2071.0918,132.28223
91.84973,991.37146,127.55523
2.5716045,1240.3499,133.72276
4.6767797,890.486,132.74147
1.1036582,432.3139,128.42404
62.84465,595.1517,119.69127
1.0768679,707.8051,116.95795
0.59104013,377.39456,118.330956
1.4369376,865.7923,128.46246
1.2072163,1114.3918,124.85982
1.0714343,506.10812,123.44404
2.6628451,1081.3499,126.77702
1.057098,498.52228,128.31523
0.8467177,425.29834,124.25097
2.2185028,2223.4114,125.51698
5.611122,1729.951,127.05751
2.2446992,1337.6033,130.83188
3.561148,230.81183,130.77219
1.9935802,239.76389,126.6587
2.2820356,851.959,129.57132
22.436644,794.4607,124.99781
5.7169027,895.2503,130.95049
2.6978939,555.1743,127.96175
2.3827085,1738.4553,127.19049
13.018759,343.96774,126.44144
0.97833824,595.27716,120.109215
15.795194,511.73663,116.813446
6.112205,610.37286,132.34296
4.144716,245.9588,128.6084
5.349516,403.8232,120.487686
14.835957,1439.2449,129.68079
2.0018759,1283.2069,134.192
2.4137115,424.8578,132.74971
3.1839383,1518.1537,133.17043
1.0367944,148.0483,122.46954
4.517372,2422.051,126.22696
10.974533,188.47017,118.6471
6.069149,230.50613,127.89514
23.337395,892.16705,128.89479
2.3955526,2470.1956,132.8907
5.1680107,1801.2673,129.4571
2.0752075,214.63527,128.10504
75.2277,2589.9194,129.83894
2.9554243,256.17358,134.00424
32.35737,1126.9067,132.50383
1.5996834,580.5756,123.85068
4.7101774,426.8898,119.95688
1.3208259,761.9902,123.899254
3.5573351,1237.6489,130.77367
2.5260894,2561.151,135.25021
0.66952837,295.0933,123.87978
1.3498479,256.53848,123.093216
10.22805,2461.8232,131.8206
1.7621926,702.185,133.14304
2.6980102,220.36244,115.76715
2.3388746,661.75586,127.72486
4.891098,302.19156,118.265816
4.0796533,845.4623,128.25745
7.440282,447.8482,124.25698
0.81231976,214.02509,119.494225
100.49055,272.55292,124.262
15.430915,912.9565,131.07635
0.9830193,371.44733,119.35812
1.4669856,504.41977,125.98133
2.1479769,1374.2784,128.5251
2.8643441,978.8332,124.99941
1.0144949,544.54224,126.90102
19.589794,500.43903,129.82797
1.9442445,1014.7368,132.6752
2.5802488,525.3207,127.46956
19.512846,1142.0005,127.457146
0.80744,210.83487,122.38284
261.51422,334.19876,128.62604
11.238112,247.88403,118.82234
1.408877,555.11786,122.91418
2.6211126,345.0033,125.3221
8.171315,1523.8341,130.10971
20.335897,1042.1886,125.08927
6.308291,221.13315,119.06147
2.4086199,1768.3011,129.25412
1.0532978,64.90297,117.310356
1.7943776,356.63092,121.553375
8.688986,1563.3464,130.50104
5.182303,1681.9816,134.08772
4.207181,1666.3541,130.90266
1.4030315,1820.9242,126.15934
0.50141096,403.26804,119.957634
2.2494104,1721.9332,124.43184
3.1421983,384.43692,130.95728
2.8524098,509.99173,128.32895
3.5849621,1463.4518,128.45763
2.2278306,1697.3695,130.11995
0.7210348,335.49866,119.184845
2.5483716,1915.6428,133.81946
78.41611,936.3123,125.31957
2.4915586,449.60825,133.11833
1.886925,396.5706,120.47716
1.8267106,530.9748,126.60716
1.2672067,409.75217,122.0792
319.33853,678.1998,119.019035
6.791949,692.47723,126.33693
3.3577557,694.523,123.99921
8.955807,647.5985,125.69151
6.1179166,600.33594,131.5812
23.043354,1197.9872,135.0707
2.47887,1533.5599,125.305504
19.09645,311.75977,124.89103
2.2971597,196.42003,120.64829
1.6269886,1378.5576,131.78224
2.2071192,689.7674,134.31166
16.469133,465.23758,132.31462
2.2959464,1879.9768,132.51645
4.3089013,1268.2637,132.66962
4.902313,1068.0234,128.79512
4.2901807,536.7959,114.606224
178.95172,492.46426,126.76278
6.7646894,649.24286,128.73889
3.024922,1240.6704,125.745895
2.0391436,1424.8575,128.80785
10.952857,916.7566,131.31377
1.881018,530.29047,127.19915
1.6243316,372.9351,120.092575
2.57954,2835.9058,126.142075
2.357962,147.43825,119.42126
19.030293,1010.3437,128.95247
9.581811,1275.4149,124.93314
1.6443598,288.44498,120.302574
8.343128,1538.5294,136.40494
4.6088424,612.1944,129.76608
1.6449014,1068.0509,131.9786
7.4725294,390.19263,127.21874
0.62683225,695.49347,124.853584
3.3939764,484.0987,128.69676
2.3735175,1469.1533,126.68007
2.3647423,667.7786,125.201614
0.74498445,222.96342,123.25597
6.615173,475.29666,122.86468
3.27524,190.00076,129.63864
1.6860085,143.41191,124.02976
2.518018,522.66565,127.91131
7.5732803,735.52997,121.44158
3.7108476,1728.1141,134.2746
2.6279244,1223.9312,129.62251
8.983573,1597.6877,125.627914
2.065042,188.98146,128.88264
2.388202,153.63965,129.68365
4.7655277,400.91275,127.748314
7.5686727,940.3879,125.98054
13.205488,131.00517,125.11722
9.917201,660.9073,125.82356
1.5760481,393.71082,121.9245
2.0858047,2648.2131,130.45529
1.1505169,497.99225,125.539116
2.6028297,693.09937,128.2827
28.074436,258.30243,125.52736
2.4751704,367.19916,125.978676
126.11443,1546.7587,131.80782
1.505992,484.71542,119.15663
1.2450943,1268.078,127.75539
1.9717038,735.0941,129.01634
1.281588,285.9782,117.335785
19.57137,1327.169,127.820595
12.506086,2295.4502,133.52928
1.3822155,962.08563,123.02946
7.3224316,346.5561,129.42801
3.3776636,769.5107,124.17938
12.940849,783.7213,123.92313
1.7617996,709.3091,130.0251
10.740971,1060.5629,131.31499
3.9254024,2840.1309,126.701584
2.3713696,1367.4629,130.90396
13.948162,1387.2958,130.90346
1.4911522,332.08237,123.10898
8.233761,1488.6973,128.46457
1.5451627,1056.3953,123.3334
47.04424,478.71317,125.166
0.7957087,229.22949,123.83651
2.0523272,1798.989,125.96237
12.304492,593.28033,128.74945
6.3810205,328.55112,120.63639
1.3453691,392.12976,126.18493
8.415737,581.56506,122.660614
2.3851693,1305.0537,125.59897
3.2349813,1801.4152,136.06468
7.199888,1010.101,125.53079
97.43884,1279.1337,127.77664
5.0688944,233.93509,128.83861
1.115459,772.5193,124.630806
7.140616,578.04315,126.635345
8.455396,423.6216,117.67097
6.055784,963.4493,129.68224
5.180254,1110.0302,124.79169
1.425483,1017.35333,128.2063
6.1094556,902.69434,132.67252
2.5469568,696.5489,130.40105
70.458046,851.6725,127.49025
166.90393,549.278,125.75438
1.7072786,1380.7174,129.7514
3.3925354,431.15045,120.33872
0.97337836,534.9584,119.808655
0.9227842,411.13382,116.96838
3.9103415,680.1697,128.62994
1.2992028,976.6667,126.89032
2.1699958,1689.9462,128.53546
4.405594,848.6733,127.98525
50.63772,257.53403,130.4269
0.7069396,251.66805,116.26037
2.6641293,1354.9005,129.57974
1.9144588,642.16254,123.683784
1.1066208,350.479,121.93738
25.936869,713.34827,129.69954
5.5540934,490.49164,132.13292
1.7649165,2002.2036,129.86827
2.26832,405.18655,130.02518
0.6872097,587.9613,121.245346
1.784025,868.82336,129.07257
5.0255866,536.9478,122.3864
179.15727,374.03806,128.62386
5.0688567,306.47803,128.79256
568.1825,1079.9778,127.30017
1.7641996,677.8557,124.8495
2.87834,453.131,126.93018
2.4185188,200.96698,117.00294
1.1850473,631.7984,120.652115
2.8687441,392.07056,129.65453
1.5288935,617.0487,124.292984
9.384528,2412.9045,134.31972
23.49426,862.1276,131.84705
1.3377115,1137.512,128.14835
5.0864577,283.49426,114.67155
10.053018,1068.3068,130.16322
2.4019978,842.7995,119.639946
13.439196,1355.4662,128.39581
1.3305157,963.1193,126.318535
1.0931114,290.54196,121.10938
2.3377774,1179.4183,131.99144
1.984453,593.97675,122.2325
1.1817875,971.1655,127.58199
11.010557,1003.4575,128.9326
1.421439,781.6185,126.07503
14.846574,1042.1844,133.0751
2.6366775,371.95282,126.89776
1.9085108,1499.1882,128.57584
18.642756,421.62372,123.57543
1.7485667,311.08633,127.95484
14.621561,209.16417,124.91038
1.5128835,580.5832,121.816
23.228333,392.82404,130.53838
82.642555,1017.2181,127.31826
2.7883008,1024.695,127.69475
4.7873807,1314.6842,122.25008
2.413658,2086.163,128.2756
4.252259,1225.0126,132.72469
2.9477298,2090.488,127.46255
26.500137,1570.4425,130.95233
17.830875,939.91266,122.34291
1.5946995,1177.2152,132.03064
13.513771,390.58087,135.45656
3.0063176,391.488,119.825874
3.2686245,589.60425,123.85316
1.04015,219.41417,120.96563
1.137417,494.09973,122.368805
1.4018232,1198.1729,128.9758
18.36921,767.84174,134.71631
2.6934743,483.52762,122.097084
1.1427535,898.8775,128.59988
4.0682545,1300.8844,132.99388
1.2819723,1023.02704,129.74448
16.40244,1871.2045,125.07827
9.143342,618.03345,131.79034
3.9211648,271.67667,128.32623
3.796495,1309.014,133.08157
146.66211,873.1982,126.17905
1.1170324,108.48942,123.415665
1.71177,273.6682,116.56709
0.91844827,296.1134,118.32214
11.516673,254.22517,127.95875
8.935274,1427.1357,128.75356
6.8822665,597.2464,128.78404
1.7322413,874.4359,129.94835
0.593147,185.96095,119.43598
3.622556,693.0763,124.02917
1.6290483,551.3272,125.753815
0.7883577,645.0011,125.218994
2.096553,305.53897,124.30078
6.553381,539.9611,132.3016
97.36491,151.40796,116.53832
1.9030426,957.03326,131.19295
16.47607,679.6748,128.2529
7.124763,827.53424,127.50239
1.7190198,469.8874,130.1016
2.1608982,1878.2651,128.56117
0.45943037,412.50644,114.02652
3.62846,613.5454,123.88366
3.236236,512.3893,131.2977
28.689219,1282.1646,132.69608
4.5173163,884.4526,126.386314
167.73196,756.347,129.73016
1.8098948,408.2865,126.02035
2.2174118,369.7514,130.98587
2.3415644,1249.3468,126.34541
210.88528,1278.3997,129.97133
30.663303,1750.1006,133.19994
1.472672,372.84573,124.037094
7.0123634,757.0032,121.92964
6.4581413,1486.798,131.51996
52.60172,510.72833,124.33066
2.7147691,468.39865,117.09168
11.899505,557.0177,128.8604
12.517249,433.9497,125.647606
20.093603,627.85187,127.075356
6.322092,638.18335,127.59097
0.71612376,317.50983,125.74281
1.0220248,413.44016,126.25788
1.4560236,669.4655,125.44269
0.72218436,229.78014,121.74033
38.912704,785.14703,131.49191
0.541511,500.0084,114.63881
1.0555118,325.7389,125.38071
1.875984,741.36926,127.297
0.5805674,695.3351,119.20543
19.207281,375.3917,130.16862
0.46178946,188.55753,117.27871
37.479008,837.92926,122.529434
249.05928,1051.4875,131.53865
6.688124,410.41895,119.19795
4.752063,302.09048,133.32988
22.571617,988.20636,135.34079
19.708586,207.64842,122.494576
1.1311361,729.1369,123.69205
2.7618937,346.63812,133.62885
10.118524,1429.4171,135.22572
2.6591113,651.47485,125.79732
1.1160086,340.7503,125.6671
9.2000885,614.25006,129.29442
58.96132,1894.7986,130.77806
20.571484,1985.5662,133.26315
4.8345385,1290.8939,130.14525
6.0627112,1149.3688,123.23632
6.618662,225.17342,128.9283
1.2980984,207.8597,126.19355
2.0628884,1212.2139,127.93575
1.8494643,1525.8215,129.50702
2.1359744,862.62286,128.48038
1.0121675,770.3063,123.36782
0.9261363,299.56006,120.91017
7.2029,988.2855,129.47232
1.8369054,1421.8423,125.365135
2.7027159,166.44095,126.06879
2.024918,732.35516,127.015785
7.3944497,264.51685,124.44458
7.34342,1286.3269,125.93367
1.9658264,442.9489,129.54091
2.231807,440.7569,126.153595
1.6193547,225.33678,129.10173
6.514116,508.1854,120.927925
2.3414712,495.68408,124.60423
4.3599815,1940.5767,134.05537
2.6209404,555.84,130.04654
2.0238833,518.8213,126.08691
1.4359815,545.50366,126.63636
2.1356163,1374.9426,132.83664
1.2018713,644.038,126.48592
2.400344,2370.394,132.9236
2.3484225,546.5061,121.909195
138.50774,592.6861,124.14677
18.031902,1772.8042,125.871574
3.1164846,1065.4628,135.23149
6.81711,396.60986,126.014534
2.562188,1600.7484,132.49052
1.9642031,892.8912,130.31908
0.7013221,307.44327,119.298355
3.2154953,186.76598,120.57522
6.2807837,2753.0322,131.17896
2.7175465,813.9952,122.61721
0.7405603,901.31476,117.221565
2.3195832,629.4618,127.91149
2.534192,770.52637,124.288086
9.77398,731.7068,126.32649
2.198985,611.8694,127.4487
17.778973,475.4808,119.692444
2.3087056,1779.2725,126.38157
16.308249,1696.7839,130.0396
1.3432715,520.9727,120.69294
6.5182724,531.1455,125.64434
1.5859568,386.69058,130.71696
8.892494,1042.9033,132.46552
2.0958269,1878.334,131.94545
0.8781186,483.5433,121.17111
12.088969,655.26166,128.0992
3.69666,464.77774,132.69864
1.3566313,312.43234,123.630264
7.0633755,1766.4819,131.60191
1.7157471,954.3221,133.00856
2.3687491,633.25385,121.07078
10.155796,2895.6543,127.469765
8.880463,2022.4254,130.81015
2.3882506,849.83844,129.09567
9.242417,119.45174,127.011024
353.38065,1707.3169,130.97928
0.57233584,223.11667,114.26534
3.3544376,2256.04,128.0354
5.1629705,514.38257,123.8109
1.6750737,199.41624,122.354454
2.705574,585.7371,125.99382
9.3526745,1663.2662,133.7724
4.690424,392.22235,124.05476
18.59246,640.2642,128.59277
0.5295972,413.68826,118.89789
2.0029655,1240.4484,131.77902
1.7882413,1538.177,129.0505
133.77303,550.4913,134.3143
0.4788531,166.4887,115.393166
1.6214246,68.41769,118.20611
15.990629,246.39722,116.07852
3.389604,1327.5734,126.23264
4.5093403,1139.438,126.82534
0.6832848,252.69427,121.0128
65.87108,1442.5332,129.75471
0.711971,455.78143,118.13728
1.3642638,100.47417,114.256004
3.048518,425.63647,116.22932
16.815735,530.9248,130.44904
1.3465759,679.8347,127.44678
6.2352138,1557.0192,126.12736
19.641716,532.12396,127.516495
17.787392,2317.5906,133.86682
14.782479,418.21173,124.612175
4.537542,543.78217,133.88768
1.946178,1328.7717,131.864
3.485349,1200.0652,124.60406
1.4258051,1381.8641,123.9286
0.6978003,260.2306,123.69215
9.201779,620.3993,126.499054
4.4156356,961.57367,130.09265
1.9223003,45.826782,121.1054
172.60878,266.53275,126.1629
2.4823425,1119.8203,131.57286
1.7495497,1148.3346,131.10216
28.142023,130.20715,130.0915
569.25476,949.7834,131.07602
50.028095,1338.7482,121.5475
1.0929694,669.89734,118.91973
6.4802313,922.8287,123.39266
4.881059,242.83983,119.17707
2.3113666,468.9582,123.36943
2.55348,1790.8545,131.74036
16.84706,1478.8435,131.76259
2.5762749,1898.3604,127.63896
1.6695073,178.69873,128.92207
1.4913503,411.4403,120.05449
1.6008778,345.0489,126.38395
2.3089023,1480.9897,126.132256
